AnnotationType	ProteinID	OrganismShortName	SpeciesGroup	GeneGroup	ProteinLen
denovo	eurasianScopsOwlDenovo__Unknown__TRINITY_DN2515_c0_g1_i3.p1	eurasianScopsOwl		OTX2	297.0
denovo	indianScopsOwlDenovo__Unknown__TRINITY_DN3192_c0_g1_i1.p1	indianScopsOwl		CMAF	152.0
denovo	indianScopsOwlDenovo__Unknown__TRINITY_DN984_c0_g3_i6.p1	indianScopsOwl		MAFA	289.0
denovo	indianScopsOwlDenovo__Unknown__TRINITY_DN984_c0_g1_i1.p2	indianScopsOwl		MAFB	312.0
denovo	indianScopsOwlDenovo__Unknown__TRINITY_DN697_c0_g1_i2.p3	indianScopsOwl		MAFF	206.0
denovo	indianScopsOwlDenovo__Unknown__TRINITY_DN2608_c3_g1_i2.p1	indianScopsOwl		MAFG	163.0
denovo	indianScopsOwlDenovo__Unknown__TRINITY_DN2608_c0_g1_i3.p1	indianScopsOwl		MAFK	191.0
denovo	indianScopsOwlDenovo__Unknown__TRINITY_DN28499_c0_g1_i2.p1	indianScopsOwl		OTX1	315.0
denovo	indianScopsOwlDenovo__Unknown__TRINITY_DN1435_c0_g2_i4.p1	indianScopsOwl		OTX2	290.0
denovo	shortearOwlDenovo__Unknown__TRINITY_DN26776_c0_g1_i1.p1	shortearOwl		CMAF	153.0
denovo	shortearOwlDenovo__Unknown__TRINITY_DN575_c0_g1_i7.p1	shortearOwl		CRX	423.0
denovo	shortearOwlDenovo__Unknown__TRINITY_DN8216_c0_g1_i2.p2	shortearOwl		MAFA	289.0
denovo	shortearOwlDenovo__Unknown__TRINITY_DN660_c0_g1_i25.p2	shortearOwl		MAFB	312.0
denovo	shortearOwlDenovo__Unknown__TRINITY_DN186447_c0_g1_i1.p1	shortearOwl		MAFF	203.0
denovo	shortearOwlDenovo__Unknown__TRINITY_DN10907_c0_g2_i1.p1	shortearOwl		MAFG	163.0
denovo	shortearOwlDenovo__Unknown__TRINITY_DN10907_c0_g1_i2.p2	shortearOwl		MAFK	178.0
denovo	shortearOwlDenovo__Unknown__TRINITY_DN181_c0_g1_i1.p3	shortearOwl		OTX1	117.0
denovo	shortearOwlDenovo__Unknown__TRINITY_DN575_c0_g1_i7.p1	shortearOwl		OTX2	423.0
denovo	longearOwlDenovo__Unknown__TRINITY_DN6072_c0_g1_i1.p1	longearOwl		CMAF	207.0
denovo	longearOwlDenovo__Unknown__TRINITY_DN15173_c1_g1_i5.p1	longearOwl		CRX	194.0
denovo	longearOwlDenovo__Unknown__TRINITY_DN1510_c3_g1_i6.p2	longearOwl		MAFA	289.0
denovo	longearOwlDenovo__Unknown__TRINITY_DN1510_c3_g2_i1.p2	longearOwl		MAFB	268.0
denovo	longearOwlDenovo__Unknown__TRINITY_DN4268_c0_g3_i2.p1	longearOwl		MAFF	192.0
denovo	longearOwlDenovo__Unknown__TRINITY_DN2823_c1_g1_i1.p1	longearOwl		MAFG	163.0
denovo	longearOwlDenovo__Unknown__TRINITY_DN2823_c0_g2_i2.p1	longearOwl		MAFK	193.0
denovo	longearOwlDenovo__Unknown__TRINITY_DN1034_c0_g1_i1.p1	longearOwl		OTX1	315.0
denovo	longearOwlDenovo__Unknown__TRINITY_DN46_c3_g1_i3.p1	longearOwl		OTX2	290.0
denovo	screechOwlDenovo__Unknown__TRINITY_DN15528_c0_g1_i1.p1	screechOwl		CMAF	142.0
denovo	screechOwlDenovo__Unknown__TRINITY_DN740_c0_g2_i6.p1	screechOwl		CRX	290.0
denovo	screechOwlDenovo__Unknown__TRINITY_DN3374_c0_g1_i4.p1	screechOwl		MAFA	289.0
denovo	screechOwlDenovo__Unknown__TRINITY_DN3374_c0_g2_i1.p2	screechOwl		MAFB	312.0
denovo	screechOwlDenovo__Unknown__TRINITY_DN7326_c0_g1_i3.p1	screechOwl		MAFF	195.0
denovo	screechOwlDenovo__Unknown__TRINITY_DN15052_c0_g2_i1.p1	screechOwl		MAFG	163.0
denovo	screechOwlDenovo__Unknown__TRINITY_DN15052_c0_g1_i4.p2	screechOwl		MAFK	184.0
denovo	screechOwlDenovo__Unknown__TRINITY_DN11427_c1_g2_i1.p1	screechOwl		OTX1	276.0
denovo	screechOwlDenovo__Unknown__TRINITY_DN740_c0_g2_i6.p1	screechOwl		OTX2	290.0
denovo	barredOwlDenovo__Unknown__TRINITY_DN4571_c1_g1_i2.p1	barredOwl		CMAF	154.0
denovo	barredOwlDenovo__Unknown__TRINITY_DN31196_c0_g1_i3.p1	barredOwl		CRX	200.0
denovo	barredOwlDenovo__Unknown__TRINITY_DN5402_c0_g1_i5.p2	barredOwl		MAFA	289.0
denovo	barredOwlDenovo__Unknown__TRINITY_DN5402_c0_g3_i1.p1	barredOwl		MAFB	409.0
denovo	barredOwlDenovo__Unknown__TRINITY_DN5042_c0_g1_i1.p1	barredOwl		MAFF	197.0
denovo	barredOwlDenovo__Unknown__TRINITY_DN10510_c0_g3_i1.p1	barredOwl		MAFG	163.0
denovo	barredOwlDenovo__Unknown__TRINITY_DN10510_c0_g1_i4.p1	barredOwl		MAFK	191.0
denovo	barredOwlDenovo__Unknown__TRINITY_DN8093_c0_g1_i3.p1	barredOwl		NRL	429.0
denovo	barredOwlDenovo__Unknown__TRINITY_DN49675_c0_g1_i1.p2	barredOwl		OTX1	124.0
denovo	barredOwlDenovo__Unknown__TRINITY_DN4621_c1_g1_i7.p1	barredOwl		OTX2	376.0
denovo	tawnyOwlDenovo__Unknown__TRINITY_DN2720_c0_g1_i5.p1	tawnyOwl		CRX	297.0
denovo	tawnyOwlDenovo__Unknown__TRINITY_DN92_c1_g1_i1.p2	tawnyOwl		MAFA	289.0
denovo	tawnyOwlDenovo__Unknown__TRINITY_DN13035_c0_g1_i1.p2	tawnyOwl		MAFB	312.0
denovo	tawnyOwlDenovo__Unknown__TRINITY_DN18693_c0_g1_i1.p1	tawnyOwl		MAFF	185.0
denovo	tawnyOwlDenovo__Unknown__TRINITY_DN5674_c0_g2_i1.p1	tawnyOwl		MAFG	163.0
denovo	tawnyOwlDenovo__Unknown__TRINITY_DN5674_c0_g1_i1.p1	tawnyOwl		MAFK	157.0
denovo	tawnyOwlDenovo__Unknown__TRINITY_DN3158_c0_g1_i9.p1	tawnyOwl		OTX1	437.0
denovo	tawnyOwlDenovo__Unknown__TRINITY_DN2720_c0_g1_i5.p1	tawnyOwl		OTX2	297.0
denovo	eagleOwlDenovo__Unknown__TRINITY_DN5775_c4_g1_i1.p1	eagleOwl		CMAF	208.0
denovo	eagleOwlDenovo__Unknown__TRINITY_DN296_c1_g3_i6.p1	eagleOwl		CRX	290.0
denovo	eagleOwlDenovo__Unknown__TRINITY_DN1503_c0_g3_i8.p2	eagleOwl		MAFA	289.0
denovo	eagleOwlDenovo__Unknown__TRINITY_DN1503_c0_g2_i1.p1	eagleOwl		MAFB	384.0
denovo	eagleOwlDenovo__Unknown__TRINITY_DN2538_c0_g1_i1.p2	eagleOwl		MAFF	192.0
denovo	eagleOwlDenovo__Unknown__TRINITY_DN16114_c0_g1_i3.p1	eagleOwl		MAFG	163.0
denovo	eagleOwlDenovo__Unknown__TRINITY_DN16114_c0_g2_i4.p1	eagleOwl		MAFK	201.0
denovo	eagleOwlDenovo__Unknown__TRINITY_DN13634_c0_g1_i2.p2	eagleOwl		OTX1	243.0
denovo	eagleOwlDenovo__Unknown__TRINITY_DN296_c1_g3_i6.p1	eagleOwl		OTX2	290.0
denovo	hornedOwlDenovo__Unknown__TRINITY_DN9572_c0_g1_i1.p1	hornedOwl		CMAF	152.0
denovo	hornedOwlDenovo__Unknown__TRINITY_DN76_c0_g2_i1.p3	hornedOwl		CRX	160.0
denovo	hornedOwlDenovo__Unknown__TRINITY_DN6111_c0_g1_i7.p2	hornedOwl		MAFA	298.0
denovo	hornedOwlDenovo__Unknown__TRINITY_DN6111_c0_g2_i1.p2	hornedOwl		MAFB	312.0
denovo	hornedOwlDenovo__Unknown__TRINITY_DN3969_c0_g1_i1.p2	hornedOwl		MAFF	192.0
denovo	hornedOwlDenovo__Unknown__TRINITY_DN6225_c0_g1_i1.p2	hornedOwl		MAFG	106.0
denovo	hornedOwlDenovo__Unknown__TRINITY_DN6225_c1_g1_i7.p1	hornedOwl		MAFK	157.0
denovo	hornedOwlDenovo__Unknown__TRINITY_DN1551_c1_g2_i1.p1	hornedOwl		OTX1	159.0
denovo	hornedOwlDenovo__Unknown__TRINITY_DN1551_c1_g1_i4.p1	hornedOwl		OTX2	353.0
denovo	hoopoeDenovo__Unknown__TRINITY_DN10526_c6_g1_i1.p1	hoopoe		CMAF	209.0
denovo	hoopoeDenovo__Unknown__TRINITY_DN6292_c1_g1_i1.p3	hoopoe		CRX	239.0
denovo	hoopoeDenovo__Unknown__TRINITY_DN11735_c0_g1_i1.p2	hoopoe		MAFA	171.0
denovo	hoopoeDenovo__Unknown__TRINITY_DN3174_c1_g1_i1.p2	hoopoe		MAFB	100.0
denovo	hoopoeDenovo__Unknown__TRINITY_DN3185_c0_g3_i1.p1	hoopoe		MAFF	209.0
denovo	hoopoeDenovo__Unknown__TRINITY_DN755_c0_g1_i71.p2	hoopoe		MAFG	244.0
denovo	hoopoeDenovo__Unknown__TRINITY_DN1239_c0_g1_i5.p1	hoopoe		MAFK	157.0
denovo	hoopoeDenovo__Unknown__TRINITY_DN3516_c2_g1_i7.p1	hoopoe		OTX1	336.0
denovo	hoopoeDenovo__Unknown__TRINITY_DN6292_c1_g1_i1.p3	hoopoe		OTX2	239.0
denovo	woodpeckerDenovo__Unknown__TRINITY_DN1110_c11_g1_i1.p1	woodpecker		CMAF	209.0
denovo	woodpeckerDenovo__Unknown__TRINITY_DN3851_c0_g3_i2.p2	woodpecker		CRX	141.0
denovo	woodpeckerDenovo__Unknown__TRINITY_DN2795_c1_g1_i1.p1	woodpecker		MAFA	290.0
denovo	woodpeckerDenovo__Unknown__TRINITY_DN235_c9_g1_i1.p1	woodpecker		MAFB	251.0
denovo	woodpeckerDenovo__Unknown__TRINITY_DN3984_c0_g1_i1.p2	woodpecker		MAFF	150.0
denovo	woodpeckerDenovo__Unknown__TRINITY_DN6025_c1_g1_i1.p1	woodpecker		MAFG	163.0
denovo	woodpeckerDenovo__Unknown__TRINITY_DN1751_c0_g1_i3.p1	woodpecker		MAFK	249.0
denovo	woodpeckerDenovo__Unknown__TRINITY_DN3851_c0_g1_i4.p1	woodpecker		OTX1	296.0
denovo	woodpeckerDenovo__Unknown__TRINITY_DN175_c5_g1_i2.p1	woodpecker		OTX2	216.0
denovo	budgerigarDenovo__Unknown__TRINITY_DN8103_c4_g1_i1.p1	budgerigar		CMAF	199.0
denovo	budgerigarDenovo__Unknown__TRINITY_DN1982_c0_g2_i5.p1	budgerigar		MAFA	289.0
denovo	budgerigarDenovo__Unknown__TRINITY_DN1982_c0_g3_i1.p1	budgerigar		MAFB	312.0
denovo	budgerigarDenovo__Unknown__TRINITY_DN6568_c0_g1_i3.p4	budgerigar		MAFF	163.0
denovo	budgerigarDenovo__Unknown__TRINITY_DN2964_c0_g1_i2.p1	budgerigar		MAFG	107.0
denovo	budgerigarDenovo__Unknown__TRINITY_DN2964_c1_g1_i3.p1	budgerigar		MAFK	242.0
denovo	budgerigarDenovo__Unknown__TRINITY_DN45182_c1_g1_i1.p1	budgerigar		OTX1	403.0
denovo	budgerigarDenovo__Unknown__TRINITY_DN2464_c0_g1_i4.p1	budgerigar		OTX2	415.0
denovo	commonKestrelDenovo__Unknown__TRINITY_DN3161_c1_g2_i1.p1	commonKestrel		CMAF	187.0
denovo	commonKestrelDenovo__Unknown__TRINITY_DN680_c0_g1_i5.p1	commonKestrel		CRX	290.0
denovo	commonKestrelDenovo__Unknown__TRINITY_DN3104_c0_g3_i1.p1	commonKestrel		MAFB	452.0
denovo	commonKestrelDenovo__Unknown__TRINITY_DN3772_c0_g1_i2.p4	commonKestrel		MAFF	150.0
denovo	commonKestrelDenovo__Unknown__TRINITY_DN4236_c1_g1_i1.p2	commonKestrel		MAFG	163.0
denovo	commonKestrelDenovo__Unknown__TRINITY_DN30535_c0_g1_i2.p1	commonKestrel		MAFK	189.0
denovo	commonKestrelDenovo__Unknown__TRINITY_DN4675_c0_g1_i2.p1	commonKestrel		OTX1	312.0
denovo	commonKestrelDenovo__Unknown__TRINITY_DN680_c0_g1_i5.p1	commonKestrel		OTX2	290.0
denovo	eurasianHobbyDenovo__Unknown__TRINITY_DN2872_c5_g1_i1.p1	eurasianHobby		CMAF	183.0
denovo	eurasianHobbyDenovo__Unknown__TRINITY_DN4604_c0_g2_i8.p2	eurasianHobby		CRX	288.0
denovo	eurasianHobbyDenovo__Unknown__TRINITY_DN2652_c1_g1_i3.p1	eurasianHobby		MAFA	289.0
denovo	eurasianHobbyDenovo__Unknown__TRINITY_DN18289_c2_g1_i1.p1	eurasianHobby		MAFB	447.0
denovo	eurasianHobbyDenovo__Unknown__TRINITY_DN1933_c1_g1_i4.p5	eurasianHobby		MAFF	159.0
denovo	eurasianHobbyDenovo__Unknown__TRINITY_DN2360_c0_g1_i2.p1	eurasianHobby		MAFG	187.0
denovo	eurasianHobbyDenovo__Unknown__TRINITY_DN2360_c0_g2_i3.p1	eurasianHobby		MAFK	158.0
denovo	eurasianHobbyDenovo__Unknown__TRINITY_DN5510_c0_g2_i1.p1	eurasianHobby		OTX1	299.0
denovo	eurasianHobbyDenovo__Unknown__TRINITY_DN4604_c0_g2_i8.p2	eurasianHobby		OTX2	288.0
denovo	carrionCrowDenovo__Unknown__TRINITY_DN4005_c0_g1_i1.p1	carrionCrow		CMAF	152.0
denovo	carrionCrowDenovo__Unknown__TRINITY_DN5647_c0_g1_i1.p3	carrionCrow		CRX	136.0
denovo	carrionCrowDenovo__Unknown__TRINITY_DN551_c0_g1_i1.p2	carrionCrow		MAFA	289.0
denovo	carrionCrowDenovo__Unknown__TRINITY_DN551_c0_g2_i1.p1	carrionCrow		MAFB	312.0
denovo	carrionCrowDenovo__Unknown__TRINITY_DN8472_c0_g1_i4.p1	carrionCrow		MAFF	150.0
denovo	carrionCrowDenovo__Unknown__TRINITY_DN10479_c0_g1_i4.p3	carrionCrow		MAFG	163.0
denovo	carrionCrowDenovo__Unknown__TRINITY_DN1241_c0_g1_i1.p3	carrionCrow		MAFK	191.0
denovo	carrionCrowDenovo__Unknown__TRINITY_DN13513_c0_g1_i1.p1	carrionCrow		OTX1	291.0
denovo	carrionCrowDenovo__Unknown__TRINITY_DN249_c1_g2_i2.p1	carrionCrow		OTX2	297.0
denovo	hoodedCrowDenovo__Unknown__TRINITY_DN8765_c1_g2_i1.p1	hoodedCrow		CMAF	189.0
denovo	hoodedCrowDenovo__Unknown__TRINITY_DN9383_c0_g1_i7.p2	hoodedCrow		CRX	247.0
denovo	hoodedCrowDenovo__Unknown__TRINITY_DN1269_c0_g1_i4.p2	hoodedCrow		MAFA	289.0
denovo	hoodedCrowDenovo__Unknown__TRINITY_DN1269_c0_g2_i1.p1	hoodedCrow		MAFB	312.0
denovo	hoodedCrowDenovo__Unknown__TRINITY_DN5062_c0_g1_i3.p1	hoodedCrow		MAFF	150.0
denovo	hoodedCrowDenovo__Unknown__TRINITY_DN8811_c0_g1_i6.p4	hoodedCrow		MAFG	163.0
denovo	hoodedCrowDenovo__Unknown__TRINITY_DN860_c0_g1_i2.p3	hoodedCrow		MAFK	193.0
denovo	hoodedCrowDenovo__Unknown__TRINITY_DN9383_c0_g2_i2.p1	hoodedCrow		OTX1	188.0
denovo	hoodedCrowDenovo__Unknown__TRINITY_DN941_c1_g1_i3.p1	hoodedCrow		OTX2	297.0
denovo	whiteWagtailDenovo__Unknown__TRINITY_DN26_c2_g1_i2.p1	whiteWagtail		CMAF	190.0
denovo	whiteWagtailDenovo__Unknown__TRINITY_DN154_c1_g1_i5.p1	whiteWagtail		CRX	290.0
denovo	whiteWagtailDenovo__Unknown__TRINITY_DN2744_c0_g1_i4.p2	whiteWagtail		MAFA	298.0
denovo	whiteWagtailDenovo__Unknown__TRINITY_DN2744_c0_g2_i1.p1	whiteWagtail		MAFB	312.0
denovo	whiteWagtailDenovo__Unknown__TRINITY_DN2388_c0_g1_i2.p4	whiteWagtail		MAFF	150.0
denovo	whiteWagtailDenovo__Unknown__TRINITY_DN5683_c0_g1_i4.p1	whiteWagtail		MAFG	163.0
denovo	whiteWagtailDenovo__Unknown__TRINITY_DN856_c1_g1_i2.p1	whiteWagtail		MAFK	202.0
denovo	whiteWagtailDenovo__Unknown__TRINITY_DN4836_c1_g1_i4.p1	whiteWagtail		OTX1	357.0
denovo	whiteWagtailDenovo__Unknown__TRINITY_DN154_c1_g1_i5.p1	whiteWagtail		OTX2	290.0
denovo	canaryDenovo__Unknown__TRINITY_DN821_c1_g1_i1.p1	canary		CMAF	190.0
denovo	canaryDenovo__Unknown__TRINITY_DN1082_c0_g2_i1.p1	canary		CRX	290.0
denovo	canaryDenovo__Unknown__TRINITY_DN5639_c0_g3_i2.p2	canary		MAFA	289.0
denovo	canaryDenovo__Unknown__TRINITY_DN5639_c0_g1_i2.p1	canary		MAFB	312.0
denovo	canaryDenovo__Unknown__TRINITY_DN666_c0_g1_i1.p3	canary		MAFF	150.0
denovo	canaryDenovo__Unknown__TRINITY_DN5851_c0_g1_i1.p1	canary		MAFG	163.0
denovo	canaryDenovo__Unknown__TRINITY_DN5851_c0_g2_i1.p1	canary		MAFK	187.0
denovo	canaryDenovo__Unknown__TRINITY_DN160263_c0_g1_i1.p1	canary		NRL	180.0
denovo	canaryDenovo__Unknown__TRINITY_DN15387_c0_g2_i1.p1	canary		OTX1	336.0
denovo	canaryDenovo__Unknown__TRINITY_DN1082_c0_g2_i1.p1	canary		OTX2	290.0
denovo	zebrafinchDenovo__Unknown__TRINITY_DN1857_c0_g3_i1.p1	zebrafinch		CMAF	383.0
denovo	zebrafinchDenovo__Unknown__TRINITY_DN10782_c0_g1_i34.p1	zebrafinch		CRX	317.0
denovo	zebrafinchDenovo__Unknown__TRINITY_DN665_c0_g1_i7.p2	zebrafinch		MAFA	289.0
denovo	zebrafinchDenovo__Unknown__TRINITY_DN665_c0_g3_i1.p3	zebrafinch		MAFB	235.0
denovo	zebrafinchDenovo__Unknown__TRINITY_DN8261_c0_g1_i5.p1	zebrafinch		MAFF	150.0
denovo	zebrafinchDenovo__Unknown__TRINITY_DN4465_c0_g1_i9.p5	zebrafinch		MAFG	163.0
denovo	zebrafinchDenovo__Unknown__TRINITY_DN2005_c0_g2_i2.p1	zebrafinch		MAFK	187.0
denovo	zebrafinchDenovo__Unknown__TRINITY_DN8388_c2_g2_i1.p2	zebrafinch		OTX1	285.0
denovo	zebrafinchDenovo__Unknown__TRINITY_DN8388_c2_g1_i1.p1	zebrafinch		OTX2	217.0
denovo	opossumDenovo__Unknown__TRINITY_DN6872_c0_g2_i1.p1	opossum		CMAF	150.0
denovo	opossumDenovo__Unknown__TRINITY_DN50648_c0_g1_i3.p1	opossum		CRX	290.0
denovo	opossumDenovo__Unknown__TRINITY_DN6872_c0_g1_i2.p1	opossum		MAFB	380.0
denovo	opossumDenovo__Unknown__TRINITY_DN427_c0_g1_i3.p1	opossum		NRL	152.0
denovo	opossumDenovo__Unknown__TRINITY_DN2911_c0_g1_i3.p1	opossum		OTX1	475.0
denovo	opossumDenovo__Unknown__TRINITY_DN50648_c0_g1_i3.p1	opossum		OTX2	290.0
denovo	tombBatDenovo__Unknown__TRINITY_DN5718_c1_g1_i3.p1	tombBat		CMAF	272.0
denovo	tombBatDenovo__Unknown__TRINITY_DN1225_c1_g1_i35.p1	tombBat		CRX	437.0
denovo	tombBatDenovo__Unknown__TRINITY_DN21905_c0_g1_i1.p1	tombBat		MAFA	140.0
denovo	tombBatDenovo__Unknown__TRINITY_DN25551_c0_g2_i1.p2	tombBat		MAFB	189.0
denovo	tombBatDenovo__Unknown__TRINITY_DN7550_c0_g2_i9.p1	tombBat		MAFK	223.0
denovo	tombBatDenovo__Unknown__TRINITY_DN5718_c1_g1_i3.p1	tombBat		NRL	272.0
denovo	tombBatDenovo__Unknown__TRINITY_DN3752_c0_g3_i5.p1	tombBat		OTX1	384.0
denovo	tombBatDenovo__Unknown__TRINITY_DN129_c0_g1_i61.p2	tombBat		OTX2	290.0
denovo	myotisBatDenovo__Unknown__TRINITY_DN13887_c0_g3_i2.p1	myotisBat		CMAF	229.0
denovo	myotisBatDenovo__Unknown__TRINITY_DN124_c0_g1_i6.p1	myotisBat		CRX	300.0
denovo	myotisBatDenovo__Unknown__TRINITY_DN155749_c0_g2_i1.p1	myotisBat		MAFB	175.0
denovo	myotisBatDenovo__Unknown__TRINITY_DN46536_c0_g1_i1.p2	myotisBat		MAFF	157.0
denovo	myotisBatDenovo__Unknown__TRINITY_DN142985_c0_g1_i1.p1	myotisBat		MAFG	321.0
denovo	myotisBatDenovo__Unknown__TRINITY_DN428_c0_g1_i6.p1	myotisBat		NRL	238.0
denovo	myotisBatDenovo__Unknown__TRINITY_DN1682_c0_g1_i3.p1	myotisBat		OTX1	289.0
denovo	myotisBatDenovo__Unknown__TRINITY_DN620_c0_g1_i8.p1	myotisBat		OTX2	290.0
denovo	roundleafBatDenovo__Unknown__TRINITY_DN2744_c0_g4_i5.p1	roundleafBat		CMAF	144.0
denovo	roundleafBatDenovo__Unknown__TRINITY_DN1376_c0_g1_i4.p1	roundleafBat		CRX	300.0
denovo	roundleafBatDenovo__Unknown__TRINITY_DN279243_c0_g1_i1.p2	roundleafBat		MAFB	103.0
denovo	roundleafBatDenovo__Unknown__TRINITY_DN16162_c0_g1_i1.p1	roundleafBat		MAFF	101.0
denovo	roundleafBatDenovo__Unknown__TRINITY_DN10795_c0_g1_i5.p1	roundleafBat		MAFG	164.0
denovo	roundleafBatDenovo__Unknown__TRINITY_DN5718_c0_g1_i17.p1	roundleafBat		NRL	158.0
denovo	roundleafBatDenovo__Unknown__TRINITY_DN29_c0_g1_i1.p1	roundleafBat		OTX1	437.0
denovo	roundleafBatDenovo__Unknown__TRINITY_DN560_c0_g2_i2.p1	roundleafBat		OTX2	290.0
denovo	fruitBatDenovo__Unknown__TRINITY_DN66218_c0_g1_i2.p2	fruitBat		CMAF	102.0
denovo	fruitBatDenovo__Unknown__TRINITY_DN395_c0_g1_i36.p1	fruitBat		CRX	332.0
denovo	fruitBatDenovo__Unknown__TRINITY_DN8295_c1_g1_i1.p1	fruitBat		MAFF	229.0
denovo	fruitBatDenovo__Unknown__TRINITY_DN2219_c0_g2_i4.p1	fruitBat		NRL	156.0
denovo	fruitBatDenovo__Unknown__TRINITY_DN395_c0_g1_i36.p1	fruitBat		OTX2	332.0
denovo	nectarBatDenovo__Unknown__TRINITY_DN9159_c0_g1_i1.p1	nectarBat		CMAF	167.0
denovo	nectarBatDenovo__Unknown__TRINITY_DN4685_c0_g1_i3.p1	nectarBat		CRX	300.0
denovo	nectarBatDenovo__Unknown__TRINITY_DN278_c2_g1_i1.p2	nectarBat		MAFB	307.0
denovo	nectarBatDenovo__Unknown__TRINITY_DN154_c0_g1_i2.p1	nectarBat		MAFF	134.0
denovo	nectarBatDenovo__Unknown__TRINITY_DN136_c0_g1_i1.p1	nectarBat		MAFG	163.0
denovo	nectarBatDenovo__Unknown__TRINITY_DN1103_c0_g1_i4.p1	nectarBat		NRL	238.0
denovo	nectarBatDenovo__Unknown__TRINITY_DN3304_c3_g1_i3.p1	nectarBat		OTX1	356.0
denovo	nectarBatDenovo__Unknown__TRINITY_DN43961_c0_g1_i1.p1	nectarBat		OTX2	298.0
denovo	horseDenovo__Unknown__TRINITY_DN5851_c2_g1_i1.p1	horse		CMAF	265.0
denovo	horseDenovo__Unknown__TRINITY_DN18979_c0_g2_i5.p1	horse		CRX	350.0
denovo	horseDenovo__Unknown__TRINITY_DN947_c0_g1_i5.p2	horse		MAFA	241.0
denovo	horseDenovo__Unknown__TRINITY_DN10619_c1_g1_i1.p1	horse		MAFB	324.0
denovo	horseDenovo__Unknown__TRINITY_DN1673_c0_g1_i2.p5	horse		MAFG	163.0
denovo	horseDenovo__Unknown__TRINITY_DN3320_c0_g1_i2.p1	horse		NRL	290.0
denovo	horseDenovo__Unknown__TRINITY_DN887_c2_g1_i8.p1	horse		OTX1	356.0
denovo	horseDenovo__Unknown__TRINITY_DN10209_c0_g1_i7.p1	horse		OTX2	290.0
denovo	pigDenovo__Unknown__TRINITY_DN1008_c3_g1_i1.p1	pig		CMAF	209.0
denovo	pigDenovo__Unknown__TRINITY_DN1074_c0_g1_i2.p1	pig		CRX	380.0
denovo	pigDenovo__Unknown__TRINITY_DN10608_c0_g2_i1.p2	pig		MAFB	228.0
denovo	pigDenovo__Unknown__TRINITY_DN27559_c0_g1_i1.p1	pig		MAFF	228.0
denovo	pigDenovo__Unknown__TRINITY_DN9744_c1_g2_i2.p1	pig		MAFG	239.0
denovo	pigDenovo__Unknown__TRINITY_DN9744_c1_g1_i3.p4	pig		MAFK	157.0
denovo	pigDenovo__Unknown__TRINITY_DN620_c0_g1_i16.p1	pig		NRL	263.0
denovo	pigDenovo__Unknown__TRINITY_DN715_c0_g1_i4.p1	pig		OTX2	298.0
denovo	bowheadWhaleDenovo__Unknown__TRINITY_DN2161_c4_g1_i1.p1	bowheadWhale		CMAF	184.0
denovo	bowheadWhaleDenovo__Unknown__TRINITY_DN1153_c9_g1_i1.p1	bowheadWhale		CRX	377.0
denovo	bowheadWhaleDenovo__Unknown__TRINITY_DN27949_c0_g1_i1.p3	bowheadWhale		MAFB	165.0
denovo	bowheadWhaleDenovo__Unknown__TRINITY_DN5181_c0_g1_i3.p3	bowheadWhale		MAFG	184.0
denovo	bowheadWhaleDenovo__Unknown__TRINITY_DN1186_c0_g1_i9.p1	bowheadWhale		NRL	263.0
denovo	bowheadWhaleDenovo__Unknown__TRINITY_DN70539_c0_g1_i1.p2	bowheadWhale		OTX1	142.0
denovo	bowheadWhaleDenovo__Unknown__TRINITY_DN2151_c0_g1_i6.p1	bowheadWhale		OTX2	290.0
denovo	cowDenovo__Unknown__TRINITY_DN18834_c3_g1_i1.p1	cow		CMAF	282.0
denovo	cowDenovo__Unknown__TRINITY_DN1029_c0_g1_i5.p1	cow		CRX	300.0
denovo	cowDenovo__Unknown__TRINITY_DN22950_c0_g2_i1.p2	cow		MAFA	316.0
denovo	cowDenovo__Unknown__TRINITY_DN22950_c0_g1_i1.p1	cow		MAFB	324.0
denovo	cowDenovo__Unknown__TRINITY_DN11642_c0_g1_i1.p1	cow		MAFF	169.0
denovo	cowDenovo__Unknown__TRINITY_DN8518_c0_g1_i1.p2	cow		MAFG	283.0
denovo	cowDenovo__Unknown__TRINITY_DN8518_c0_g2_i3.p3	cow		MAFK	158.0
denovo	cowDenovo__Unknown__TRINITY_DN18834_c3_g1_i1.p1	cow		NRL	282.0
denovo	cowDenovo__Unknown__TRINITY_DN19577_c0_g1_i6.p1	cow		OTX1	207.0
denovo	cowDenovo__Unknown__TRINITY_DN413_c0_g1_i5.p1	cow		OTX2	378.0
denovo	catDenovo__Unknown__TRINITY_DN44643_c3_g1_i3.p1	cat		CMAF	303.0
denovo	catDenovo__Unknown__TRINITY_DN1955_c0_g1_i6.p1	cat		CRX	343.0
denovo	catDenovo__Unknown__TRINITY_DN25123_c0_g2_i1.p1	cat		MAFB	139.0
denovo	catDenovo__Unknown__TRINITY_DN2726_c0_g1_i3.p1	cat		MAFF	171.0
denovo	catDenovo__Unknown__TRINITY_DN2726_c0_g2_i3.p1	cat		MAFG	186.0
denovo	catDenovo__Unknown__TRINITY_DN44643_c3_g1_i3.p1	cat		NRL	303.0
denovo	catDenovo__Unknown__TRINITY_DN3222_c0_g1_i1.p1	cat		OTX1	207.0
denovo	catDenovo__Unknown__TRINITY_DN1413_c0_g1_i8.p1	cat		OTX2	298.0
